Texttime,Time,Wind offshore MWh,Wind onshore MWh,Photovoltaics MWh,Actual grid load consumption MWh,Residual load MWh,Price comparison DA
17-04-25 12:00,17-04-25 12:00,467.75,"2,688.00","5,662.75","15,815.50","8,027.75",80.84
17-04-25 12:15,17-04-25 12:15,465.75,"2,705.00","5,788.75","15,704.50","7,751.50",80.84
17-04-25 12:30,17-04-25 12:30,462,"2,725.50","5,875.75","15,649.25","7,563.00",80.84
17-04-25 12:45,17-04-25 12:45,456.25,"2,755.75","5,922.75","15,584.75","7,387.00",80.84
17-04-25 13:00,17-04-25 13:00,455.25,"2,785.75","5,948.50","15,521.00","7,230.00",81.04
17-04-25 13:15,17-04-25 13:15,463,"2,825.75","5,952.75","15,360.75","6,987.50",81.04
17-04-25 13:30,17-04-25 13:30,470.75,"2,871.75","5,925.50","15,363.25","6,929.00",81.04
17-04-25 13:45,17-04-25 13:45,478,"2,927.75","5,865.75","15,311.25","6,835.75",81.04
17-04-25 14:00,17-04-25 14:00,460.5,"2,971.25","5,810.00","15,227.75","6,741.50",77.75
17-04-25 14:15,17-04-25 14:15,474.75,"3,030.75","5,689.25","15,101.75","6,629.75",77.75
17-04-25 14:30,17-04-25 14:30,489.25,"3,088.75","5,532.00","14,958.75","6,542.75",77.75
17-04-25 14:45,17-04-25 14:45,504,"3,146.00","5,348.25","14,966.75","6,647.50",77.75
17-04-25 15:00,17-04-25 15:00,514.75,"3,211.75","5,145.25","14,849.75","6,637.75",77.65
17-04-25 15:15,17-04-25 15:15,521,"3,288.50","4,921.50","14,760.00","6,674.75",77.65
17-04-25 15:30,17-04-25 15:30,527,"3,365.75","4,664.00","14,706.00","6,780.50",77.65
17-04-25 15:45,17-04-25 15:45,532,"3,441.50","4,375.25","14,687.00","6,935.00",77.65
17-04-25 16:00,17-04-25 16:00,533.5,"3,518.75","4,070.25","14,621.25","7,061.50",83.87
17-04-25 16:15,17-04-25 16:15,530.75,"3,595.50","3,748.75","14,543.25","7,183.50",83.87
17-04-25 16:30,17-04-25 16:30,528,"3,673.75","3,399.00","14,347.25","7,222.25",83.87
17-04-25 16:45,17-04-25 16:45,523.75,"3,751.25","3,036.00","14,562.75","7,686.75",83.87
17-04-25 17:00,17-04-25 17:00,517.75,"3,836.75","2,672.50","14,648.25","8,020.75",97.63
17-04-25 17:15,17-04-25 17:15,504,"3,927.25","2,310.00","14,688.00","8,343.50",97.63
17-04-25 17:30,17-04-25 17:30,490.5,"4,020.25","1,958.25","14,577.00","8,506.25",97.63
17-04-25 17:45,17-04-25 17:45,476,"4,120.50","1,632.75","14,560.00","8,743.50",97.63
17-04-25 18:00,17-04-25 18:00,457.75,"4,212.75","1,335.25","14,471.00","8,884.75",112.65
17-04-25 18:15,17-04-25 18:15,439.75,"4,300.75","1,066.75","14,491.25","9,117.75",112.65
17-04-25 18:30,17-04-25 18:30,421,"4,388.00",829.5,"14,417.25","9,225.75",112.65
17-04-25 18:45,17-04-25 18:45,401.25,"4,474.00",627.5,"14,585.50","9,538.75",112.65
17-04-25 19:00,17-04-25 19:00,380.75,"4,562.00",451.25,"14,611.25","9,683.25",129
17-04-25 19:15,17-04-25 19:15,366.75,"4,653.50",304.25,"14,371.75","9,519.25",129
17-04-25 19:30,17-04-25 19:30,351.25,"4,743.00",183,"14,364.50","9,565.25",129
17-04-25 19:45,17-04-25 19:45,334,"4,820.25",89,"14,246.00","9,474.25",129
17-04-25 20:00,17-04-25 20:00,321,"4,890.25",29,"14,302.50","9,533.50",122.79
17-04-25 20:15,17-04-25 20:15,309.75,"4,949.00",8,"14,156.75","9,357.75",122.79
17-04-25 20:30,17-04-25 20:30,300,"5,000.50",3,"14,006.25","9,159.50",122.79
17-04-25 20:45,17-04-25 20:45,288.25,"5,046.00",0,"14,005.50","9,105.75",122.79
17-04-25 21:00,17-04-25 21:00,281.5,"5,083.50",0,"13,918.75","8,960.25",114.76
17-04-25 21:15,17-04-25 21:15,280.25,"5,095.75",0,"13,823.75","8,811.50",114.76
17-04-25 21:30,17-04-25 21:30,281.5,"5,091.50",0,"13,647.75","8,595.00",114.76
17-04-25 21:45,17-04-25 21:45,281,"5,068.25",0,"13,445.75","8,370.00",114.76
17-04-25 22:00,17-04-25 22:00,284,"4,938.00",0,"13,314.50","8,314.50",98.9
17-04-25 22:15,17-04-25 22:15,297.25,"4,890.50",0,"13,136.00","8,142.75",98.9
17-04-25 22:30,17-04-25 22:30,312.75,"4,843.75",0,"12,805.25","7,818.25",98.9
17-04-25 22:45,17-04-25 22:45,324.25,"4,777.75",0,"12,620.75","7,657.00",98.9
17-04-25 23:00,17-04-25 23:00,337,"4,712.75",0,"12,402.00","7,457.00",96.52
17-04-25 23:15,17-04-25 23:15,352,"4,643.75",0,"12,260.75","7,358.50",96.52
17-04-25 23:30,17-04-25 23:30,367.75,"4,572.50",0,"12,089.00","7,230.75",96.52
17-04-25 23:45,17-04-25 23:45,381.75,"4,499.00",0,"11,917.25","7,106.75",96.52
18-04-25 0:00,18-04-25 0:00,344.75,"3,241.50",0,"11,247.00","6,289.75",91
18-04-25 0:15,18-04-25 0:15,369,"3,077.50",0,"11,026.00","6,142.00",91
18-04-25 0:30,18-04-25 0:30,376.5,"2,938.75",0,"10,954.50","6,147.00",91
18-04-25 0:45,18-04-25 0:45,381.25,"2,879.25",0,"10,806.75","6,060.25",91
18-04-25 1:00,18-04-25 1:00,396.75,"2,834.00",0,"10,623.50","5,936.00",81.3
18-04-25 1:15,18-04-25 1:15,392.75,"2,796.50",0,"10,577.00","5,946.50",81.3
18-04-25 1:30,18-04-25 1:30,409.25,"2,735.75",0,"10,495.50","5,910.75",81.3
18-04-25 1:45,18-04-25 1:45,416.5,"2,732.75",0,"10,387.75","5,837.25",81.3
18-04-25 2:00,18-04-25 2:00,433.75,"2,700.50",0,"10,362.25","5,843.75",79.12
18-04-25 2:15,18-04-25 2:15,436.75,"2,677.00",0,"10,272.25","5,779.75",79.12
18-04-25 2:30,18-04-25 2:30,434.5,"2,665.50",0,"10,206.50","5,734.25",79.12
18-04-25 2:45,18-04-25 2:45,450.25,"2,665.75",0,"10,244.00","5,790.50",79.12
18-04-25 3:00,18-04-25 3:00,464.25,"2,661.75",0,"10,159.75","5,717.25",77.94
18-04-25 3:15,18-04-25 3:15,475.75,"2,635.25",0,"10,131.50","5,682.00",77.94
18-04-25 3:30,18-04-25 3:30,491,"2,626.00",0,"10,114.50","5,657.50",77.94
18-04-25 3:45,18-04-25 3:45,524,"2,648.75",0,"10,073.00","5,602.75",77.94
18-04-25 4:00,18-04-25 4:00,553.75,"2,674.00",0,"10,043.25","5,557.00",76.34
18-04-25 4:15,18-04-25 4:15,552.75,"2,719.00",0,"10,109.50","5,598.25",76.34
18-04-25 4:30,18-04-25 4:30,548.5,"2,745.25",0,"10,045.25","5,514.25",76.34
18-04-25 4:45,18-04-25 4:45,532.75,"2,784.75",0,"10,096.75","5,544.75",76.34
18-04-25 5:00,18-04-25 5:00,521.5,"2,874.25",0,"10,107.00","5,542.75",76.35
18-04-25 5:15,18-04-25 5:15,505.25,"2,976.50",0,"10,122.50","5,562.50",76.35
18-04-25 5:30,18-04-25 5:30,484.5,"2,985.00",0,"9,934.00","5,379.75",76.35
18-04-25 5:45,18-04-25 5:45,467.75,"3,014.75",0,"9,859.25","5,306.25",76.35
18-04-25 6:00,18-04-25 6:00,450,"3,123.25",3.75,"9,972.50","5,360.50",79.39
18-04-25 6:15,18-04-25 6:15,426.75,"3,118.50",14.75,"10,033.75","5,446.00",79.39
18-04-25 6:30,18-04-25 6:30,407.75,"3,122.25",41.75,"10,090.50","5,505.75",79.39
18-04-25 6:45,18-04-25 6:45,393.75,"3,138.00",95.25,"10,185.00","5,588.75",79.39
18-04-25 7:00,18-04-25 7:00,366,"3,191.25",174.25,"10,366.00","5,731.75",87.98
18-04-25 7:15,18-04-25 7:15,336,"3,175.00",257.25,"10,544.25","5,871.00",87.98
18-04-25 7:30,18-04-25 7:30,303.75,"3,124.75",365.25,"10,714.75","5,995.25",87.98
18-04-25 7:45,18-04-25 7:45,287,"3,057.00",491.25,"10,938.25","6,172.25",87.98
18-04-25 8:00,18-04-25 8:00,269,"2,975.50",628,"11,228.75","6,426.50",91.25
18-04-25 8:15,18-04-25 8:15,257.25,"2,867.75",774.75,"11,405.50","6,549.25",91.25
18-04-25 8:30,18-04-25 8:30,246.75,"2,787.25",928.75,"11,684.75","6,743.50",91.25
18-04-25 8:45,18-04-25 8:45,236,"2,727.25","1,086.75","11,797.25","6,758.75",91.25
18-04-25 9:00,18-04-25 9:00,217.5,"2,659.75","1,226.50","11,973.50","6,831.00",90.14
18-04-25 9:15,18-04-25 9:15,217.5,"2,607.25","1,398.75","12,077.75","6,811.75",90.14
18-04-25 9:30,18-04-25 9:30,217,"2,554.25","1,571.00","12,233.50","6,847.75",90.14
18-04-25 9:45,18-04-25 9:45,216.75,"2,504.00","1,741.00","12,375.50","6,872.75",90.14
18-04-25 10:00,18-04-25 10:00,216,"2,457.50","1,906.00","12,564.50","6,948.00",88.3
18-04-25 10:15,18-04-25 10:15,215.5,"2,411.50","2,066.50","12,742.75","7,032.50",88.3
18-04-25 10:30,18-04-25 10:30,213.75,"2,370.75","2,214.50","12,866.50","7,067.50",88.3
18-04-25 10:45,18-04-25 10:45,213,"2,331.75","2,348.75","12,960.00","7,086.25",88.3
18-04-25 11:00,18-04-25 11:00,210.25,"2,293.00","2,480.00","13,088.50","7,141.00",83.28
18-04-25 11:15,18-04-25 11:15,210.25,"2,244.00","2,607.25","13,187.50","7,164.75",83.28
18-04-25 11:30,18-04-25 11:30,209.5,"2,195.75","2,722.50","13,287.25","7,208.25",83.28
18-04-25 11:45,18-04-25 11:45,209,"2,147.00","2,821.75","13,293.75","7,180.00",83.28
18-04-25 12:00,18-04-25 12:00,208,"2,097.50","2,910.50","13,157.00","7,015.75",75.03
18-04-25 12:15,18-04-25 12:15,206.5,"2,052.50","2,990.25","13,094.50","6,916.00",75.03
18-04-25 12:30,18-04-25 12:30,205.75,"2,009.50","3,055.50","13,050.00","6,851.50",75.03
18-04-25 12:45,18-04-25 12:45,203.75,"1,979.50","3,106.75","12,970.75","6,761.25",75.03
18-04-25 13:00,18-04-25 13:00,203.75,"1,946.00","3,150.75","12,775.75","6,559.50",63.75
18-04-25 13:15,18-04-25 13:15,204.25,"1,919.50","3,191.50","12,727.00","6,506.00",63.75
18-04-25 13:30,18-04-25 13:30,204.75,"1,899.00","3,209.50","12,621.75","6,420.25",63.75
18-04-25 13:45,18-04-25 13:45,205.25,"1,884.50","3,202.50","12,476.00","6,312.00",63.75
18-04-25 14:00,18-04-25 14:00,220.25,"1,847.00","3,295.50","12,416.25","6,298.00",62.64
18-04-25 14:15,18-04-25 14:15,222.75,"1,829.25","3,266.00","12,344.75","6,266.75",62.64
18-04-25 14:30,18-04-25 14:30,226,"1,808.25","3,211.25","12,219.50","6,206.00",62.64
18-04-25 14:45,18-04-25 14:45,228.75,"1,782.00","3,133.50","12,265.75","6,337.00",62.64
18-04-25 15:00,18-04-25 15:00,231,"1,754.00","3,051.00","12,158.75","6,324.25",65.36
18-04-25 15:15,18-04-25 15:15,234.75,"1,723.50","2,961.25","12,119.25","6,383.00",65.36
18-04-25 15:30,18-04-25 15:30,237.5,"1,693.00","2,861.25","12,025.00","6,415.00",65.36
18-04-25 15:45,18-04-25 15:45,239.75,"1,657.75","2,752.00","12,032.50","6,575.50",65.36
18-04-25 16:00,18-04-25 16:00,242.5,"1,623.00","2,636.50","12,006.75","6,714.75",76.61
18-04-25 16:15,18-04-25 16:15,245.5,"1,592.00","2,513.75","12,044.00","6,928.25",76.61
18-04-25 16:30,18-04-25 16:30,247.75,"1,561.50","2,372.50","12,059.75","7,140.50",76.61
18-04-25 16:45,18-04-25 16:45,250,"1,530.75","2,212.50","12,145.00","7,443.00",76.61
18-04-25 17:00,18-04-25 17:00,253.5,"1,503.75","2,040.75","12,282.50","7,807.25",88.64
18-04-25 17:15,18-04-25 17:15,259,"1,489.25","1,856.75","12,263.00","8,028.00",88.64
18-04-25 17:30,18-04-25 17:30,263.5,"1,473.75","1,663.00","12,271.25","8,286.75",88.64
18-04-25 17:45,18-04-25 17:45,268.5,"1,458.25","1,464.50","12,340.75","8,615.25",88.64
18-04-25 18:00,18-04-25 18:00,273.5,"1,438.50","1,263.50","12,339.00","8,880.25",103.5
18-04-25 18:15,18-04-25 18:15,276.75,"1,417.00","1,058.50","12,381.75","9,213.50",103.5
18-04-25 18:30,18-04-25 18:30,280,"1,396.00",853,"12,369.50","9,492.50",103.5
18-04-25 18:45,18-04-25 18:45,284.25,"1,376.50",658.5,"12,393.50","9,791.50",103.5
18-04-25 19:00,18-04-25 19:00,285.5,"1,359.50",485,"12,420.25","10,068.00",123.12
18-04-25 19:15,18-04-25 19:15,285.5,"1,354.50",334.25,"12,409.00","10,283.00",123.12
18-04-25 19:30,18-04-25 19:30,286.25,"1,348.50",209,"12,448.25","10,518.75",123.12
18-04-25 19:45,18-04-25 19:45,286.25,"1,349.00",109.5,"12,370.50","10,598.75",123.12
18-04-25 20:00,18-04-25 20:00,287,"1,344.75",40.5,"12,334.50","10,683.75",126.52
18-04-25 20:15,18-04-25 20:15,290.25,"1,343.25",10.25,"12,211.75","10,634.25",126.52
18-04-25 20:30,18-04-25 20:30,293.25,"1,346.25",3.25,"12,114.25","10,580.75",126.52
18-04-25 20:45,18-04-25 20:45,295.75,"1,351.50",0,"12,079.00","10,583.25",126.52
18-04-25 21:00,18-04-25 21:00,301,"1,357.75",0,"11,969.25","10,504.50",116.52
18-04-25 21:15,18-04-25 21:15,307,"1,366.50",0,"11,862.75","10,422.75",116.52
18-04-25 21:30,18-04-25 21:30,313.5,"1,374.00",0,"11,712.50","10,295.75",116.52
18-04-25 21:45,18-04-25 21:45,320,"1,380.25",0,"11,656.00","10,259.25",116.52
18-04-25 22:00,18-04-25 22:00,325.75,"1,377.25",0,"11,590.50","10,217.00",106.35
18-04-25 22:15,18-04-25 22:15,324.25,"1,372.75",0,"11,454.75","10,097.25",106.35
18-04-25 22:30,18-04-25 22:30,324.75,"1,366.25",0,"11,294.50","9,955.50",106.35
18-04-25 22:45,18-04-25 22:45,324.75,"1,360.00",0,"11,149.25","9,825.75",106.35
18-04-25 23:00,18-04-25 23:00,323.25,"1,350.25",0,"10,932.00","9,623.50",99.12
18-04-25 23:15,18-04-25 23:15,319.75,"1,330.25",0,"10,811.25","9,517.00",99.12
18-04-25 23:30,18-04-25 23:30,317.25,"1,308.50",0,"10,686.50","9,404.75",99.12
18-04-25 23:45,18-04-25 23:45,314.5,"1,286.75",0,"10,572.25","9,302.50",99.12
